"/BIC/ZC_VYKAZ Výkaz";"/BIC/ZC_VTAB Tabulka výkazu";"/BIC/ZC_POLVYK Položka výkazu";"/BIC/ZC_SYNUC Syntetický účet";"/BIC/ZC_CISPOL Číslo položky";"DATEFROM Platí od";"DATETO Platí do";"TXTXL Dlouhý text"
"003";"000100";"B.II.3.";"";"023";"20120101";"99991231";"Příjmy z prodeje dlouhodobého majetku určeného k prodeji"
"003";"000100";"B.II.4.";"";"024";"20120101";"99991231";"Ostatní příjmy z prodeje dlouhodobých aktiv"
"003";"000100";"B.III.";"";"026";"20120101";"99991231";"Ostatní peněžní toky z dlouhodobých aktiv ( + / - )"
"003";"000100";"B.III.";"";"021";"10000101";"20111231";"Příjmy z prodeje dlouhodobých aktiv"
"003";"000100";"B.III.1.";"";"022";"10000101";"20111231";"Příjmy z privatizace státního majetku"
"003";"000100";"B.III.2.";"";"023";"10000101";"20111231";"Příjmy z prodeje majetku Pozemkového fondu České republiky"
"003";"000100";"B.III.3.";"";"024";"10000101";"20111231";"Příjmy z prodeje dlouhodobého majetku určeného k prodeji"
"003";"000100";"B.III.4.";"";"025";"10000101";"20111231";"Ostatní příjmy z prodeje dlouhodobých aktiv"
"003";"000100";"B.IV.";"";"026";"10000101";"20111231";"Příjmy z vrácených půjček osobám ve skupině"
"003";"000100";"B.V.";"";"027";"10000101";"20111231";"Ostatní peněžní toky z dlouhodobých aktiv ( + / - )"
"003";"000100";"C.";"";"027";"20120101";"99991231";"Peněžní toky z vlastního kapitálu, dlouhodobých závazků a dlouhodobých pohledávek"
"003";"000100";"C.";"";"028";"10000101";"20111231";"Peněžní toky z vlastního kapitálu, dlouhodobých závazků a dlouhodobých pohledávek"
"003";"000100";"C.I.";"";"029";"10000101";"20111231";"Peněžní toky vyplývající ze změny vlastního kapitálu ( + / - )"
"003";"000100";"C.I.";"";"028";"20120101";"99991231";"Peněžní toky vyplývající ze změny vlastního kapitálu ( + / - )"
"003";"000100";"C.II.";"";"030";"10000101";"20111231";"Změna stavu dlouhodobých závazků ( + / - )"
"003";"000100";"C.II.";"";"029";"20120101";"99991231";"Změna stavu dlouhodobých závazků ( + / - )"
"003";"000100";"C.III.";"";"030";"20120101";"99991231";"Změna stavu dlouhodobých pohledávek ( + / - )"
"003";"000100";"C.III.";"";"031";"10000101";"20111231";"Změna stavu dlouhodobých pohledávek ( + / - )"
"003";"000100";"F.";"";"032";"10000101";"20111231";"Celková změna stavu peněžních prostředků"
"003";"000100";"F.";"";"031";"20120101";"99991231";"Celková změna stavu peněžních prostředků"
"003";"000100";"H.";"";"032";"20120101";"99991231";"Příjmové a výdajové účty rozpočtového hospodaření ( + / - )"
"003";"000100";"P.";"";"001";"20120101";"99991231";"Stav peněžních prostředků k 1. lednu"
"003";"000100";"P.";"";"001";"10000101";"20111231";"Stav peněžních prostředků k 1. lednu"
"003";"000100";"R.";"";"033";"10000101";"20111231";"Stav peněžních prostředků k okamžiku sestavení mezitímní účetní závěrky nebo k rozvahovému dni (z rozvahy účetní jednotky a zároveň podle vzorce: R. = P.+ F.)"
"003";"000100";"R.";"";"033";"20120101";"99991231";"Stav peněžních prostředků k rozvahovému dni"
"003";"000100";"Z.";"";"003";"20120101";"99991231";"Výsledek hospodaření před zdaněním"
"003";"000100";"Z.";"";"003";"10000101";"20111231";"Výsledek hospodaření před zdaněním"
"003";"000200";"A.";"";"002";"20120101";"99991231";"Jmění účetní jednotky a upravující položky"
"003";"000200";"A.I.";"";"003";"20120101";"99991231";"Jmění účetní jednotky"
"003";"000200";"A.I.1.";"";"004";"20120101";"99991231";"Změna, vznik nebo zánik příslušnosti hospodařit s majetkem státu"
"003";"000200";"A.I.2.";"";"005";"20120101";"99991231";"Svěření majetku příspěvkové organizaci"
"003";"000200";"A.I.3.";"";"006";"20120101";"99991231";"Bezúplatné převody"
"003";"000200";"A.I.4.";"";"007";"20120101";"99991231";"Investiční transfery"
"003";"000200";"A.I.5.";"";"008";"20120101";"99991231";"Dary"
"003";"000200";"A.I.6.";"";"009";"20120101";"99991231";"Ostatní"
"003";"000200";"A.II.";"";"010";"20120101";"99991231";"Fond privatizace"
"003";"000200";"A.III.";"";"011";"20120101";"99991231";"Transfery na pořízení dlouhodobého majetku"
"003";"000200";"A.III.1.";"";"012";"20120101";"99991231";"Svěření majetku příspěvkové organizaci"
"003";"000200";"A.III.2.";"";"013";"20120101";"99991231";"Bezúplatné převody"
"003";"000200";"A.III.3.";"";"014";"20120101";"99991231";"Investiční transfery"
"003";"000200";"A.III.4.";"";"015";"20120101";"99991231";"Dary"
"003";"000200";"A.III.5.";"";"016";"20120101";"99991231";"Snížení investičních transferů ve věcné a časové souvislosti"
"003";"000200";"A.III.6.";"";"017";"20120101";"99991231";"Ostatní"
"003";"000200";"A.IV.";"";"018";"20120101";"99991231";"Kurzové rozdíly"
"003";"000200";"A.V.";"";"019";"20120101";"99991231";"Oceňovací rozdíly při prvotním použití metody"
"003";"000200";"A.V.1.";"";"020";"20120101";"99991231";"Opravné položky k pohledávkám"
"003";"000200";"A.V.2.";"";"021";"20120101";"99991231";"Odpisy"
"003";"000200";"A.V.3.";"";"022";"20120101";"99991231";"Ostatní"
"003";"000200";"A.VI.";"";"023";"20120101";"99991231";"Jiné oceňovací rozdíly"
"003";"000200";"A.VI.1.";"";"024";"20120101";"99991231";"Oceňovací rozdíly u cenných papírů a podílů"
"003";"000200";"A.VI.2.";"";"025";"20120101";"99991231";"Oceňovací rozdíly u majetku určeného k prodeji"
"003";"000200";"A.VI.3.";"";"026";"20120101";"99991231";"Ostatní"
"003";"000200";"A.VII.";"";"027";"20150101";"99991231";"Opravy předcházejících účetních období"
"003";"000200";"A.VII.";"";"027";"20120101";"20141231";"Opravy minulých období"
"003";"000200";"A.VII.1.";"";"028";"20120101";"99991231";"Opravy minulého účetního období"
"003";"000200";"A.VII.2.";"";"029";"20120101";"99991231";"Opravy předchozích účetních období"
"003";"000200";"B.";"";"030";"20120101";"99991231";"Fondy účetní jednotky"
"003";"000200";"C.";"";"031";"20120101";"99991231";"Výsledek hospodaření"
"003";"000200";"C.";"";"001";"10000101";"20111231";"Vlastní kapitál"
"003";"000200";"C.I.";"";"002";"10000101";"20111231";"Jmění účetní jednotky a upravující položky"
"003";"000200";"C.II.";"";"003";"10000101";"20111231";"Fondy účetní jednotky"
"003";"000200";"C.III.";"";"004";"10000101";"20111231";"Výsledek hospodaření"
"003";"000200";"CELKEM";"";"001";"20150101";"99991231";"Vlastní kapitál celkem"
"003";"000200";"D.";"";"032";"20120101";"99991231";"Příjmový a výdajový účet rozpočtového hospodaření"
"003";"000200";"VLASTNÍ KAPITÁL";"";"001";"20120101";"20141231";"Vlastní kapitál celkem"
"004";"000100";"A.1.";"";"001";"10000101";"99991231";"Informace podle § 7 odst. 3 zákona"
"004";"000100";"A.2.";"";"002";"10000101";"99991231";"Informace podle § 7 odst. 4 zákona"
"004";"000100";"A.3.";"";"003";"10000101";"99991231";"Informace podle § 7 odst. 5 zákona"
"004";"000100";"A.6.";"";"004";"10000101";"20151231";"Informace podle § 19 odst. 5 písm. a) zákona"
"004";"000100";"A.6.";"";"004";"20160101";"99991231";"Informace podle § 19 odst. a) odst. 6 zákona"
"004";"000100";"A.7.";"";"005";"10000101";"20151231";"Informace podle § 19 odst. 5 písm. b) zákona"
"004";"000100";"A.8.";"";"006";"10000101";"20151231";"Informace podle § 66 odst. 6a"
"004";"000100";"A.9.";"";"007";"10000101";"20151231";"Informace podle § 66 odst. 8"
"004";"000100";"E.1.";"";"001";"10000101";"99991231";"Doplňující informace k položkám rozvahy"
"004";"000100";"E.2.";"";"002";"10000101";"99991231";"Doplňující informace k položkám výkazu zisku a ztráty"
"004";"000100";"E.3.";"";"003";"10000101";"99991231";"Doplňující informace k položkám přehledu o peněžních tocích"
"004";"000100";"E.4.";"";"004";"10000101";"99991231";"Doplňující informace k položkám přehledu o změnách vlastního kapitálu"
"004";"000200";"P.I.";"-";"002";"20140101";"99991231";"Majetek a závazky účetní jednotky"
"004";"000200";"P.I.";"-";"001";"10000101";"20131231";"Majetek účetní jednotky"
"004";"000200";"P.I.1.";"901";"004";"20140101";"99991231";"Jiný drobný dlouhodobý nehmotný majetek"
"004";"000200";"P.I.1.";"901";"003";"10000101";"20131231";"Jiný drobný dlouhodobý nehmotný majetek"
"004";"000200";"P.I.2.";"902";"006";"20140101";"99991231";"Jiný drobný dlouhodobý hmotný majetek"
"004";"000200";"P.I.2.";"902";"005";"10000101";"20131231";"Jiný drobný dlouhodobý hmotný majetek"
"004";"000200";"P.I.3.";"905";"009";"20150101";"99991231";"Vyřazené pohledávky"
"004";"000200";"P.I.3.";"903";"008";"20140101";"20141231";"Ostatní majetek"
"004";"000200";"P.I.3.";"903";"007";"10000101";"20131231";"Ostatní majetek"
"004";"000200";"P.I.4.";"906";"010";"20150101";"99991231";"Vyřazené závazky"
"004";"000200";"P.I.5.";"909";"011";"20150101";"99991231";"Ostatní majetek"
"004";"000200";"P.II.";"-";"015";"20150101";"99991231";"Krátkodobé podmíněné pohledávky z transferů a krátkodobé podmíněné závazky z transferů"
"004";"000200";"P.II.";"-";"014";"20140101";"20141231";"Vyřazené pohledávky a závazky"
"004";"000200";"P.II.";"-";"013";"20120101";"20131231";"Vyřazené pohledávky a závazky"
"004";"000200";"P.II.";"-";"012";"10000101";"20111231";"Odepsané pohledávky a závazky"
"004";"000200";"P.II.1.";"911";"016";"20150101";"99991231";"Krátkodobé podmíněné pohledávky z předfinancování transferů"
"004";"000200";"P.II.1.";"911";"019";"20140101";"20141231";"Vyřazené pohledávky"
"004";"000200";"P.II.1.";"911";"017";"10000101";"20111231";"Odepsané pohledávky"
"004";"000200";"P.II.1.";"911";"018";"20120101";"20131231";"Vyřazené pohledávky"
"004";"000200";"P.II.2.";"912";"020";"20150101";"99991231";"Krátkodobé podmíněné závazky z předfinancování transferů"
"004";"000200";"P.II.2.";"912";"023";"20140101";"20141231";"Vyřazené závazky"
"004";"000200";"P.II.2.";"912";"022";"20120101";"20131231";"Vyřazené závazky"
"004";"000200";"P.II.2.";"912";"021";"10000101";"20111231";"Odepsané závazky"
"004";"000200";"P.II.3.";"913";"024";"20150101";"99991231";"Krátkodobé podmíněné pohledávky ze zahraničních transferů"
"004";"000200";"P.II.4.";"914";"025";"20150101";"99991231";"Krátkodobé podmíněné závazky ze zahraničních transferů"
"004";"000200";"P.II.5.";"915";"026";"20150101";"99991231";"Ostatní krátkodobé podmíněné pohledávky z transferů"
"004";"000200";"P.II.6.";"916";"027";"20150101";"99991231";"Ostatní krátkodobé podmíněné závazky z transferů"
"004";"000200";"P.III.";"-";"029";"20140101";"99991231";"Podmíněné pohledávky z důvodu užívání majetku jinou osobou"
"004";"000200";"P.III.";"-";"028";"10000101";"20131231";"Podmíněné pohledávky z důvodu užívání majetku jinou osobou"
"004";"000200";"P.III.1.";"921";"031";"20140101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"004";"000200";"P.III.1.";"921";"030";"10000101";"20131231";"Krátkodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"004";"000200";"P.III.2.";"922";"033";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"004";"000200";"P.III.2.";"922";"032";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"004";"000200";"P.III.3.";"923";"035";"20140101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"004";"000200";"P.III.3.";"923";"034";"10000101";"20131231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"004";"000200";"P.III.4.";"924";"037";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"004";"000200";"P.III.4.";"924";"036";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"004";"000200";"P.III.5.";"925";"039";"20140101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"004";"000200";"P.III.5.";"925";"038";"10000101";"20131231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"004";"000200";"P.III.6.";"926";"040";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"004";"000200";"P.III.6.";"926";"041";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"004";"000200";"P.IV.";"-";"043";"20140101";"99991231";"Další podmíněné pohledávky"
"004";"000200";"P.IV.";"-";"042";"10000101";"20131231";"Další podmíněné pohledávky a ostatní podmíněná aktiva"
"004";"000200";"P.IV.1.";"931";"045";"20140101";"99991231";"Krátkodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"004";"000200";"P.IV.1.";"931";"044";"10000101";"20131231";"Krátkodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"004";"000200";"P.IV.10.";"945";"066";"10000101";"20131231";"Dlouhodobé podmíněné úhrady pohledávek z přijatých zajištění"
"004";"000200";"P.IV.10.";"945";"067";"20140101";"99991231";"Dlouhodobé podmíněné úhrady pohledávek z přijatých zajištění"
"004";"000200";"P.IV.11.";"947";"069";"20140101";"99991231";"Krátkodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"004";"000200";"P.IV.11.";"947";"068";"10000101";"20131231";"Krátkodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"004";"000200";"P.IV.12.";"948";"070";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"004";"000200";"P.IV.12.";"948";"071";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"004";"000200";"P.IV.13.";"949";"072";"10000101";"20131231";"Ostatní krátkodobá podmíněná aktiva"
"004";"000200";"P.IV.14.";"951";"073";"10000101";"20131231";"Ostatní dlouhodobá podmíněná aktiva"
"004";"000200";"P.IV.2.";"932";"047";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"004";"000200";"P.IV.2.";"932";"046";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"004";"000200";"P.IV.3.";"933";"049";"20140101";"99991231";"Krátkodobé podmíněné pohledávky z jiných smluv"
"004";"000200";"P.IV.3.";"933";"048";"10000101";"20131231";"Krátkodobé podmíněné pohledávky z jiných smluv"
"004";"000200";"P.IV.4.";"934";"051";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky z jiných smluv"
"004";"000200";"P.IV.4.";"934";"050";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky z jiných smluv"
"004";"000200";"P.IV.5.";"939";"055";"20150101";"99991231";"Krátkodobé podmíněné pohledávky ze sdílených daní"
"004";"000200";"P.IV.5.";"939";"054";"20140101";"20141231";"Krátkodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"004";"000200";"P.IV.5.";"939";"053";"20120101";"20131231";"Krátkodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"004";"000200";"P.IV.5.";"939";"052";"10000101";"20111231";"Krátkodobé podmíněné pohledávky ze vztahu k prostředkům EU"
"004";"000200";"P.IV.6.";"941";"056";"10000101";"20111231";"Dlouhodobé podmíněné pohledávky ze vztahu k prostředkům EU"
"004";"000200";"P.IV.6.";"941";"057";"20120101";"20131231";"Dlouhodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"004";"000200";"P.IV.6.";"941";"058";"20140101";"20141231";"Dlouhodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"004";"000200";"P.IV.6.";"941";"059";"20150101";"99991231";"Dlouhodobé podmíněné pohledávky ze sdílených daní"
"004";"000200";"P.IV.7.";"942";"060";"10000101";"20131231";"Krátkodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"004";"000200";"P.IV.7.";"942";"061";"20140101";"99991231";"Krátkodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"004";"000200";"P.IV.8.";"943";"062";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"004";"000200";"P.IV.8.";"943";"063";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"004";"000200";"P.IV.9.";"944";"064";"10000101";"20131231";"Krátkodobé podmíněné úhrady pohledávek z přijatých zajištění"
"004";"000200";"P.IV.9.";"944";"065";"20140101";"99991231";"Krátkodobé podmíněné úhrady pohledávek z přijatých zajištění"
"004";"000200";"P.V.";"-";"074";"10000101";"20131231";"Podmíněné závazky z důvodu užívání cizího majetku"
"004";"000200";"P.V.";"-";"075";"20150101";"99991231";"Dlouhodobé podmíněné pohledávky z transferů a dlouhodobé podmíněné závazky z transferů"
"004";"000200";"P.V.1.";"961";"076";"10000101";"20131231";"Krátkodobé podmíněné závazky z leasingových smluv"
"004";"000200";"P.V.1.";"951";"077";"20150101";"99991231";"Dlouhodobé podmíněné pohledávky z předfinancování transferů"
"004";"000200";"P.V.2.";"952";"079";"20150101";"99991231";"Dlouhodobé podmíněné závazky z předfinancování transferů"
"004";"000200";"P.V.2.";"962";"078";"10000101";"20131231";"Dlouhodobé podmíněné závazky z leasingových smluv"
"004";"000200";"P.V.3.";"953";"081";"20150101";"99991231";"Dlouhodobé podmíněné pohledávky ze zahraničních transferů"
"004";"000200";"P.V.3.";"963";"080";"10000101";"20131231";"Krátkodobé podmíněné závazky z důvodu úplatného užívání cizího majetku na základě jiného důvodu"
"004";"000200";"P.V.4.";"954";"083";"20150101";"99991231";"Dlouhodobé podmíněné závazky ze zahraničních transferů"
"004";"000200";"P.V.4.";"964";"082";"10000101";"20131231";"Dlouhodobé podmíněné závazky z důvodu úplatného užívání cizího majetku na základě jiného důvodu"
